Time,A,C,DA,DR,D_A,D_R,MA,MR,R
3.8423,1549,727,0,0,1,1,29,65,0
3.84258,1549,726,0,0,1,1,29,65,1
3.84258,1550,726,0,0,1,1,29,65,1
3.84283,1549,727,0,0,1,1,29,65,0
3.84319,1550,727,0,0,1,1,29,65,0
3.84332,1550,727,0,0,1,1,30,65,0
3.84379,1551,727,0,0,1,1,30,65,0
3.8438,1550,727,0,0,1,1,30,65,0
3.84429,1549,727,0,0,1,1,30,65,0
3.84494,1548,727,0,0,1,1,30,65,0
3.845,1548,727,0,0,1,1,29,65,0
3.84529,1549,727,0,0,1,1,29,65,0
3.84556,1549,727,0,0,1,1,30,65,0
3.8456,1549,727,0,0,1,1,30,65,1
3.84581,1548,728,0,0,1,1,30,65,0
3.84624,1547,728,0,0,1,1,30,65,0
3.84653,1548,728,0,0,1,1,30,65,0
